time,logger,level,message,exception
2012-09-08 17:32:52.2810,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 66 because: PUT RavenTaskQueues/5,
2012-09-08 17:32:52.2810,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0008903,
2012-09-08 17:32:52.2810,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 66, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:52.2950,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/6' was found,
2012-09-08 17:32:52.2810,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/4
",
2012-09-08 17:32:52.2810,Raven.Database.Server.HttpServer,Debug,Request # 109: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/5,
2012-09-08 17:32:52.2950,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-09-08 17:32:52.2810,Raven.Database.Server.HttpServer,Debug,Request # 110: POST    -     1 ms - <default>  - 200 - /bulk_docs,
2012-09-08 17:32:52.2950,Raven.Database.Server.HttpServer,Debug,Request # 111: GET     -     1 ms - <default>  - 200 - /docs/RavenTaskQueues/6,
2012-09-08 17:32:52.2950,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 67 because: WORK BY IndexingExecuter,
2012-09-08 17:32:52.2950,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RavenTaskQueues/6', update: True, ",
2012-09-08 17:32:52.2950,Raven.Database.DocumentDatabase,Debug,Put document RavenTaskQueues/6 with etag 00000000-0000-0100-0000-00000000002f,
2012-09-08 17:32:52.2950,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 67, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:52.2950,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 3 documents that requires indexing since etag: 00000000-0000-0100-0000-00000000002b,
2012-09-08 17:32:52.2950,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 3 documents remained",
2012-09-08 17:32:52.2950,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 68 because: PUT RavenTaskQueues/6,
2012-09-08 17:32:52.2950,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0010339,
2012-09-08 17:32:52.2950,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 3 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-00000000002b",
2012-09-08 17:32:52.2950,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Indexing 3 documents for index: Raven/DocumentsByEntityName. (RavenTaskQueues/3,RavenTaskQueues/4,RavenTaskQueues/5)",
2012-09-08 17:32:52.2950,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 68, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:52.2950,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/3 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/3
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908163252280
",
2012-09-08 17:32:52.2950,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/5
",
2012-09-08 17:32:52.2950,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/7' was found,
2012-09-08 17:32:52.2950,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/4 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/4
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908163252288
",
2012-09-08 17:32:52.2950,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/5 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/5
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908163252293
",
2012-09-08 17:32:52.2950,Raven.Database.Server.HttpServer,Debug,Request # 112: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-09-08 17:32:52.2950,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/6
",
2012-09-08 17:32:52.2950,Raven.Database.Server.HttpServer,Debug,Request # 113: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/7,
2012-09-08 17:32:52.3150,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RavenTaskQueues/7', update: True, ",
2012-09-08 17:32:52.3150,Raven.Database.DocumentDatabase,Debug,Put document RavenTaskQueues/7 with etag 00000000-0000-0100-0000-000000000030,
2012-09-08 17:32:52.3150,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 69 because: PUT RavenTaskQueues/7,
2012-09-08 17:32:52.3150,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0012481,
2012-09-08 17:32:52.3150,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 69, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:52.3150,Raven.Database.Server.HttpServer,Debug,Request # 114: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-09-08 17:32:52.3150,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/8' was found,
2012-09-08 17:32:52.3150,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/7
",
2012-09-08 17:32:52.3150,Raven.Database.Server.HttpServer,Debug,Request # 115: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/8,
2012-09-08 17:32:52.3150,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RavenTaskQueues/8', update: True, ",
2012-09-08 17:32:52.3150,Raven.Database.DocumentDatabase,Debug,Put document RavenTaskQueues/8 with etag 00000000-0000-0100-0000-000000000031,
2012-09-08 17:32:52.3150,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 9 documents for Raven/DocumentsByEntityName,
2012-09-08 17:32:52.3150,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 70 because: PUT RavenTaskQueues/8,
2012-09-08 17:32:52.3150,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0014589,
2012-09-08 17:32:52.3150,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 70, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:52.3150,Raven.Database.Server.HttpServer,Debug,Request # 116: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-09-08 17:32:52.3150,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/9' was found,
2012-09-08 17:32:52.3150,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 71 because: WORK BY IndexingExecuter,
2012-09-08 17:32:52.3150,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 71, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:52.3150,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/8
",
2012-09-08 17:32:52.3150,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 3 documents that requires indexing since etag: 00000000-0000-0100-0000-00000000002e,
2012-09-08 17:32:52.3270,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 3 documents remained",
2012-09-08 17:32:52.3270,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 3 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-00000000002e",
2012-09-08 17:32:52.3270,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Indexing 3 documents for index: Raven/DocumentsByEntityName. (RavenTaskQueues/6,RavenTaskQueues/7,RavenTaskQueues/8)",
2012-09-08 17:32:52.3150,Raven.Database.Server.HttpServer,Debug,Request # 117: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/9,
2012-09-08 17:32:52.3270,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/6 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/6
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908163252307
",
2012-09-08 17:32:52.3270,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/7 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/7
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908163252315
",
2012-09-08 17:32:52.3270,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/8 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/8
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908163252322
",
2012-09-08 17:32:52.3270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RavenTaskQueues/9', update: True, ",
2012-09-08 17:32:52.3270,Raven.Database.DocumentDatabase,Debug,Put document RavenTaskQueues/9 with etag 00000000-0000-0100-0000-000000000032,
2012-09-08 17:32:52.3270,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 72 because: PUT RavenTaskQueues/9,
2012-09-08 17:32:52.3270,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 72, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:52.3270,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0016011,
2012-09-08 17:32:52.3270,Raven.Database.Server.HttpServer,Debug,Request # 118: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-09-08 17:32:52.3270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/10' was found,
2012-09-08 17:32:52.3270,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/9
",
2012-09-08 17:32:52.3270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/1' was found,
2012-09-08 17:32:52.3270,Raven.Database.Server.HttpServer,Debug,Request # 119: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/10,
2012-09-08 17:32:52.3270,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 9 documents for Raven/DocumentsByEntityName,
2012-09-08 17:32:52.3270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RavenTaskQueues/10', update: True, ",
2012-09-08 17:32:52.3270,Raven.Database.DocumentDatabase,Debug,Put document RavenTaskQueues/10 with etag 00000000-0000-0100-0000-000000000033,
2012-09-08 17:32:52.3420,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 73 because: WORK BY IndexingExecuter,
2012-09-08 17:32:52.3420,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 73, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:52.3420,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000031,
2012-09-08 17:32:52.3420,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 74 because: PUT RavenTaskQueues/10,
2012-09-08 17:32:52.3420,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0018477,
2012-09-08 17:32:52.3420,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 74, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:52.3420,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-09-08 17:32:52.3420,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000031",
2012-09-08 17:32:52.3420,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RavenTaskQueues/9),
2012-09-08 17:32:52.3420,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/9 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/9
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908163252329
",
2012-09-08 17:32:52.3420,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/11' was found,
2012-09-08 17:32:52.3420,Raven.Database.Server.HttpServer,Debug,Request # 120: POST    -     4 ms - <default>  - 200 - /bulk_docs,
2012-09-08 17:32:52.3420,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/10
",
2012-09-08 17:32:52.3420,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/12' was found,
2012-09-08 17:32:52.3420,Raven.Database.Server.HttpServer,Debug,Request # 121: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/11,
2012-09-08 17:32:52.3420,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/13' was found,
2012-09-08 17:32:52.3420,Raven.Database.Server.HttpServer,Debug,Request # 122: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/12,
2012-09-08 17:32:52.3420,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/14' was found,
2012-09-08 17:32:52.3420,Raven.Database.Server.HttpServer,Debug,Request # 124: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/14,
2012-09-08 17:32:52.3420,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/15' was found,
2012-09-08 17:32:52.3420,Raven.Database.Server.HttpServer,Debug,Request # 123: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/13,
2012-09-08 17:32:52.3420,Raven.Database.Server.HttpServer,Debug,Request # 125: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/15,
2012-09-08 17:32:52.3580,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/16' was found,
2012-09-08 17:32:52.3580,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-09-08 17:32:52.3580,Raven.Database.Server.HttpServer,Debug,Request # 126: GET     -     1 ms - <default>  - 200 - /docs/RavenTaskQueues/16,
2012-09-08 17:32:52.3580,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 75 because: WORK BY IndexingExecuter,
2012-09-08 17:32:52.3580,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/17' was found,
2012-09-08 17:32:52.3580,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000032,
2012-09-08 17:32:52.3580,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 75, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:52.3580,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-09-08 17:32:52.3580,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000032",
2012-09-08 17:32:52.3580,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RavenTaskQueues/10),
2012-09-08 17:32:52.3580,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/10 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/10
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908163252341
",
2012-09-08 17:32:52.3580,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/18' was found,
2012-09-08 17:32:52.3580,Raven.Database.Server.HttpServer,Debug,Request # 127: GET     -     1 ms - <default>  - 200 - /docs/RavenTaskQueues/17,
2012-09-08 17:32:52.3580,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/19' was found,
2012-09-08 17:32:52.3580,Raven.Database.Server.HttpServer,Debug,Request # 128: GET     -     2 ms - <default>  - 200 - /docs/RavenTaskQueues/18,
2012-09-08 17:32:52.3580,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/20' was found,
2012-09-08 17:32:52.3580,Raven.Database.Server.HttpServer,Debug,Request # 129: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/19,
2012-09-08 17:32:52.3580,Raven.Database.Server.HttpServer,Debug,Request # 130: GET     -     1 ms - <default>  - 200 - /docs/RavenTaskQueues/20,
2012-09-08 17:32:52.3740,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-09-08 17:32:52.3740,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 76 because: WORK BY IndexingExecuter,
2012-09-08 17:32:52.3740,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 76, for: IndexingExecuter, will wait for additional work",
2012-09-08 17:32:52.3740,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 76, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:32:53.3891,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-09-08 17:32:53.3891,Raven.Database.Server.HttpServer,Debug,Request # 131: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-09-08 17:32:57.3723,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/1' was found,
